"university","long","lat"
"http://dbpedia.org/resource/Cincinnati_State_Technical_and_Community_College",-84.5367,39.1497
"http://dbpedia.org/resource/Cirencester_College",-1.98611,51.7125
"http://dbpedia.org/resource/Cisco_College",-98.9857,32.4018
"http://dbpedia.org/resource/Citrus_College",-117.885,34.135
"http://dbpedia.org/resource/City_College,_Kolkata",88.3699,22.5802
"http://dbpedia.org/resource/City_College_Hyderabad",78.4698,17.3686
"http://dbpedia.org/resource/City_College_of_San_Francisco",-122.45,37.7257
"http://dbpedia.org/resource/City_Colleges",-6.26336,53.3442
"http://dbpedia.org/resource/City_Engineering_College",77.5511,12.895
"http://dbpedia.org/resource/City_Polytechnic_Institute_Khulna",89.5422,22.8481
"http://dbpedia.org/resource/City_University,_Bangladesh",-90.3893,23.7509
"http://dbpedia.org/resource/City_University_London",-0.10226,51.5278
"http://dbpedia.org/resource/City_University_of_Hong_Kong",114.173,22.3364
"http://dbpedia.org/resource/City_University_of_Science_and_Information_Technology",71.619,34.037
"http://dbpedia.org/resource/City_University_of_Seattle",-122.344,47.6174
"http://dbpedia.org/resource/City_and_Guilds_of_London_Art_School",-0.107222,51.4872
"http://dbpedia.org/resource/City_of_Glasgow_College",-4.244,55.863
"http://dbpedia.org/resource/Civil_Aviation_Flight_University_of_China",104.25,30.9833
"http://dbpedia.org/resource/Civil_Aviation_University_of_China",117.405,39.1014
"http://dbpedia.org/resource/Claflin_University",-80.854,33.4984
"http://dbpedia.org/resource/Claremont_Graduate_University",-117.713,34.1041
"http://dbpedia.org/resource/Claremont_McKenna_College",-117.707,34.1017
"http://dbpedia.org/resource/Clarendon_College_(Texas)",-100.903,34.9444
"http://dbpedia.org/resource/Clarion_University_of_Pennsylvania",-79.378,41.209
"http://dbpedia.org/resource/Clark_College_(Washington)",-122.652,45.634
"http://dbpedia.org/resource/Clark_State_Community_College",-83.7992,39.8959
"http://dbpedia.org/resource/Clark_University",-71.8232,42.251
"http://dbpedia.org/resource/Clarkson_College",-95.975,41.2592
"http://dbpedia.org/resource/Clarkson_University",-74.9991,44.6635
"http://dbpedia.org/resource/Classic_Private_University",35.1769,47.8242
"http://dbpedia.org/resource/Claude_Bernard_University_Lyon_1",4.86759,45.781
"http://dbpedia.org/resource/Clausthal_University_of_Technology",10.3344,51.8047
"http://dbpedia.org/resource/Cleveland_Chiropractic_College",-94.6789,38.9319
"http://dbpedia.org/resource/Cleveland_Clinic_Lerner_College_of_Medicine",-81.6186,41.5009
"http://dbpedia.org/resource/Cleveland_Institute_of_Art",-81.6025,41.5105
"http://dbpedia.org/resource/Cleveland_Institute_of_Music",-81.6091,41.512
"http://dbpedia.org/resource/Cleveland_State_University",-81.6751,41.5017
"http://dbpedia.org/resource/Clifford's_Inn",-0.11046,51.5142
"http://dbpedia.org/resource/Clinton_Community_College_(New_York)",-73.4399,44.6483
"http://dbpedia.org/resource/Clinton_School_of_Public_Service",-92.2585,34.7464
"http://dbpedia.org/resource/Cloud_County_Community_College",-97.6639,39.5544
"http://dbpedia.org/resource/Cluster_Innovation_Centre",77.1629,28.5843
"http://dbpedia.org/resource/Clydebank_College",-4.40444,55.8978
"http://dbpedia.org/resource/Co-operative_Institute_of_Technology,_Vadakara",75.6508,11.5647
"http://dbpedia.org/resource/Coastal_Bend_College",-97.7567,28.4356
"http://dbpedia.org/resource/Coastal_Carolina_University",-79.0117,33.7947
"http://dbpedia.org/resource/Coburg_University_of_Applied_Sciences",10.9667,50.2667
"http://dbpedia.org/resource/Cochin_College",76.252,9.949
"http://dbpedia.org/resource/Cochin_University_of_Science_and_Technology",76.326,10.045
"http://dbpedia.org/resource/Cochise_College",-109.69,31.3685
"http://dbpedia.org/resource/Cockrell_School_of_Engineering",-97.7355,30.2885
"http://dbpedia.org/resource/Cogswell_Polytechnical_College",-122.024,37.407
"http://dbpedia.org/resource/Coimbatore_Institute_of_Engineering_and_Technology",76.7734,10.9955
"http://dbpedia.org/resource/Coimbatore_Medical_College",77.0238,11.0287
"http://dbpedia.org/resource/Colby–Sawyer_College",-71.9778,43.4122
"http://dbpedia.org/resource/Colby_College",-69.6631,44.5642
"http://dbpedia.org/resource/Colby_Community_College",-101.052,39.3781
"http://dbpedia.org/resource/Colchester_Institute",0.889571,51.8932
"http://dbpedia.org/resource/Coleg_Cambria",-3.07833,53.2264
"http://dbpedia.org/resource/Coleg_Glan_Hafren",-3.11,51.513
"http://dbpedia.org/resource/Coleg_Meirion-Dwyfor",-3.898,52.745
"http://dbpedia.org/resource/Coleg_Morgannwg",-3.4686,51.7236
"http://dbpedia.org/resource/Coleg_y_Cymoedd",-3.4686,51.7236
"http://dbpedia.org/resource/Colegio_Bilingue_Real",-99.5049,27.4576
"http://dbpedia.org/resource/Colegio_Militar_de_la_Nación",-58.6031,-34.6008
"http://dbpedia.org/resource/Colegio_de_San_Juan_de_Letran",120.977,14.5932
"http://dbpedia.org/resource/Colegio_de_Santa_Rosa_-_Makati",121.04,14.5619
"http://dbpedia.org/resource/Colegio_del_Santissimo_Rosario_(Lingayen)",120.224,16.0211
"http://dbpedia.org/resource/Coleman_College_for_Health_Sciences",-95.405,29.704
"http://dbpedia.org/resource/Coleman_University",-117.136,32.8217
"http://dbpedia.org/resource/Coles_College_of_Business",-84.5819,34.0394
"http://dbpedia.org/resource/Colgate_University",-75.5364,42.8194
"http://dbpedia.org/resource/College_Nine",-122.058,37.0013
"http://dbpedia.org/resource/College_Ten",-122.058,37.0007
"http://dbpedia.org/resource/College_for_Research_&_Technology",-98.76,12.34
"http://dbpedia.org/resource/College_of_Agricultural_Engineering_&_Technology,_Bhubaneswar",85.812,20.2645
"http://dbpedia.org/resource/College_of_Agricultural_Engineering_and_Post_Harvest_Technology",88.5904,27.2918
"http://dbpedia.org/resource/College_of_Agriculture,_Latur",76.6175,18.4183
"http://dbpedia.org/resource/College_of_Applied_Science,_Dhanuvachapuram",76.9394,8.5018
"http://dbpedia.org/resource/College_of_Artesia",-104.416,32.8589
"http://dbpedia.org/resource/College_of_Aviation_&_Technology",-90.3924,23.8752
"http://dbpedia.org/resource/College_of_Biblical_Studies",-95.5065,29.7166
"http://dbpedia.org/resource/College_of_Biomedical_Technology_Niigata_University",139.036,37.9228
"http://dbpedia.org/resource/College_of_Business_and_Economics_(WVU)",-79.9547,39.6366
"http://dbpedia.org/resource/College_of_Business_and_Technology",-80.3655,25.6855
"http://dbpedia.org/resource/College_of_Central_Florida",-81.4284,28.5866
"http://dbpedia.org/resource/College_of_Charleston_School_of_Business_and_Economics",-79.9358,32.7831
"http://dbpedia.org/resource/College_of_Coastal_Georgia",-81.4847,31.1842
"http://dbpedia.org/resource/College_of_Defence_Management",78.9417,17.8375
"http://dbpedia.org/resource/College_of_Dunaújváros",18.9339,46.9606
"http://dbpedia.org/resource/College_of_Electrical_and_Mechanical_Engineering",73.0333,33.6
"http://dbpedia.org/resource/College_of_Engineering,_Pune",73.8568,18.5306
"http://dbpedia.org/resource/College_of_Engineering_Chengannur",76.614,9.31848
"http://dbpedia.org/resource/College_of_Engineering_and_Management,_Kolaghat",87.8708,22.4166
"http://dbpedia.org/resource/College_of_Health_Sciences,_Bahrain",50.5736,26.2169
"http://dbpedia.org/resource/College_of_Idaho",-116.676,43.653
"http://dbpedia.org/resource/College_of_Industrial_Technology",135.382,34.7703
"http://dbpedia.org/resource/College_of_Insurance",-74.0127,40.7162
"http://dbpedia.org/resource/College_of_International_Education",-1.2603,51.7532
"http://dbpedia.org/resource/College_of_Islamic_and_Arabic_Studies_(Dubai)",55.3083,25.2503
"http://dbpedia.org/resource/College_of_Lake_County",-88.0131,42.3544
"http://dbpedia.org/resource/College_of_Marin",-122.549,37.9556
"http://dbpedia.org/resource/College_of_Medical_Technology,_Kyoto_Prefectural_University_of_Medicine",135.77,35.0228
"http://dbpedia.org/resource/College_of_Medical_Technology_Meiji_University_of_Oriental_Medicine",135.491,35.1816
"http://dbpedia.org/resource/College_of_Medicine_&_JNM_Hospital",88.48,22.98
"http://dbpedia.org/resource/College_of_Medicine_&_Sagore_Dutta_Hospital",88.374,22.675
"http://dbpedia.org/resource/College_of_Military_Engineering,_Pune",73.5014,18.354
"http://dbpedia.org/resource/College_of_Mount_Saint_Vincent",-73.9085,40.9135
"http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific,_Northwest",-122.91,44.5492
"http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific",-117.743,34.0587
"http://dbpedia.org/resource/College_of_Saint_Benedict_and_Saint_John's_University",-94.39,45.581
"http://dbpedia.org/resource/College_of_Saint_Elizabeth",-74.437,40.781
"http://dbpedia.org/resource/College_of_Saint_Rose",-73.7868,42.664
"http://dbpedia.org/resource/College_of_Science_–_University_of_Baghdad",44.26,33.2
"http://dbpedia.org/resource/College_of_Science_&_Engineering,_Jhansi",-78.493,25.5601
"http://dbpedia.org/resource/College_of_Southern_Idaho",-114.475,42.58
"http://dbpedia.org/resource/College_of_Southern_Maryland",-77.0092,38.5594
"http://dbpedia.org/resource/College_of_St._Joseph",-73.0072,43.6
"http://dbpedia.org/resource/College_of_Staten_Island",-74.15,40.6
"http://dbpedia.org/resource/College_of_The_Albemarle",-76.2202,36.3249
"http://dbpedia.org/resource/College_of_Veterinary_and_Animal_Sciences,_Jhang",72.3733,31.3487
"http://dbpedia.org/resource/College_of_Westchester",-73.7846,41.0338
"http://dbpedia.org/resource/College_of_Western_Idaho",-116.507,43.6142
"http://dbpedia.org/resource/College_of_William_&_Mary_School_of_Education",-76.7214,37.2783
"http://dbpedia.org/resource/College_of_the_Atlantic",-68.2237,44.3964
"http://dbpedia.org/resource/College_of_the_Canyons",-118.568,34.4044
"http://dbpedia.org/resource/College_of_the_Desert",-116.387,33.7325
"http://dbpedia.org/resource/College_of_the_Holy_Spirit_Manila",120.994,14.5981
"http://dbpedia.org/resource/College_of_the_Muscogee_Nation",-95.9364,35.6353
"http://dbpedia.org/resource/College_of_the_North_Atlantic",-58.5766,48.5499
"http://dbpedia.org/resource/College_of_the_Resurrection",-1.713,53.6821
"http://dbpedia.org/resource/College_of_the_Rockies",-115.742,49.5176
"http://dbpedia.org/resource/College_of_the_Siskiyous",-122.389,41.4122
"http://dbpedia.org/resource/Collegio_Carlo_Alberto",7.685,45.0
"http://dbpedia.org/resource/Collegium_Civitas",21.0064,52.2317
"http://dbpedia.org/resource/Collins_College_of_Hospitality_Management",-117.815,34.0497
"http://dbpedia.org/resource/Collège_Ahuntsic",-73.6431,45.5519
"http://dbpedia.org/resource/Collège_André-Grasset",-73.6328,45.5506
"http://dbpedia.org/resource/Collège_Boréal",-80.9933,46.5172
"http://dbpedia.org/resource/Collège_François-Xavier-Garneau",-71.2639,46.7922
"http://dbpedia.org/resource/Collège_Gérald-Godin",-73.8677,45.4831
"http://dbpedia.org/resource/Collège_International_Marie_de_France",-73.6244,45.49
"http://dbpedia.org/resource/Collège_Jean-de-Brébeuf",-73.6233,45.5017
"http://dbpedia.org/resource/Collège_Lionel-Groulx",-73.8423,45.6422
"http://dbpedia.org/resource/Collège_Montmorency",-73.7189,45.5602
"http://dbpedia.org/resource/Collège_Mérici",-71.2331,46.7956
"http://dbpedia.org/resource/Collège_Notre_Dame_de_Jamhour",35.5639,33.8328
"http://dbpedia.org/resource/Collège_communautaire_du_Nouveau-Brunswick",-65.6771,47.6211
"http://dbpedia.org/resource/Collège_d'Alma",-71.6547,48.545
"http://dbpedia.org/resource/Collège_de_Bois-de-Boulogne",-73.6756,45.5378
"http://dbpedia.org/resource/Collège_de_France",2.34556,48.8492
"http://dbpedia.org/resource/Collège_de_La_Confiance",57.4616,-20.2198
"http://dbpedia.org/resource/Collège_de_Maisonneuve",-73.5536,45.5506
"http://dbpedia.org/resource/Collège_Édouard-Montpetit",-73.4942,45.5353
"http://dbpedia.org/resource/Cologne_Business_School",6.94917,50.9244
"http://dbpedia.org/resource/Colorado_Heights_University",-105.028,39.6615
"http://dbpedia.org/resource/Colorado_Mountain_College",-107.324,39.5465
"http://dbpedia.org/resource/Colorado_State_University–Pueblo",-104.578,38.3075
"http://dbpedia.org/resource/Colorado_State_University",-105.081,40.5748
"http://dbpedia.org/resource/Columbia–Greene_Community_College",-73.818,42.2175
"http://dbpedia.org/resource/Columbia_Business_School",-73.961,40.81
"http://dbpedia.org/resource/Columbia_College_(Missouri)",-92.3266,38.9576
"http://dbpedia.org/resource/Columbia_College_(Virginia)",-77.231,38.878
"http://dbpedia.org/resource/Columbia_College_Chicago",-87.625,41.8739
"http://dbpedia.org/resource/Columbia_Southern_University",-87.6526,30.3292
"http://dbpedia.org/resource/Columbia_University",-73.9619,40.8075
"http://dbpedia.org/resource/Columbia_University_College_of_Dental_Medicine",-73.9411,40.8415
"http://dbpedia.org/resource/Columbia_University_College_of_Physicians_and_Surgeons",-73.9411,40.8415
"http://dbpedia.org/resource/Columbia_University_Department_of_Middle_Eastern,_South_Asian,_and_African_Studies",-73.9622,40.8127
"http://dbpedia.org/resource/Columbia_University_Department_of_Philosophy",-73.961,40.8074
"http://dbpedia.org/resource/Columbia_University_Graduate_School_of_Journalism",-73.9633,40.8075
"http://dbpedia.org/resource/Columbia_University_School_of_General_Studies",-73.9629,40.8092
"http://dbpedia.org/resource/Columbia_University_School_of_Nursing",-73.9404,40.8417
"http://dbpedia.org/resource/Columbia_University_School_of_Social_Work",-73.9584,40.8103
"http://dbpedia.org/resource/Columbian_College_of_Arts_and_Sciences",-77.0482,38.8999
"http://dbpedia.org/resource/Columbus_State_Community_College",-82.9885,39.9694
"http://dbpedia.org/resource/Columbus_State_University",-84.9422,32.5014
"http://dbpedia.org/resource/Columbus_Technical_College",-84.9786,32.5081
"http://dbpedia.org/resource/Colvin_Taluqdars'_College",80.941,26.8637
"http://dbpedia.org/resource/Coláiste_Stiofáin_Naofa",-8.48111,51.8778
"http://dbpedia.org/resource/Comanche_Nation_College",-98.4008,34.5896
"http://dbpedia.org/resource/Comboni_College_of_Science_&_Technology",32.5278,15.6008
"http://dbpedia.org/resource/Comenius_University",17.0658,48.1533
"http://dbpedia.org/resource/Comilla_Medical_College",91.2022,23.4511
"http://dbpedia.org/resource/Comilla_University",-91.1364,23.4194
"http://dbpedia.org/resource/Comillas_Pontifical_University",-3.71139,40.43
"http://dbpedia.org/resource/Command_and_Staff_College",67.06,30.2218
"http://dbpedia.org/resource/Communication_University_of_China",116.55,39.9091
"http://dbpedia.org/resource/Community_Based_Medical_College,_Bangladesh",90.4045,24.6691
"http://dbpedia.org/resource/Community_Care_College",-95.9053,36.1017
"http://dbpedia.org/resource/Community_College_of_Baltimore_County",-76.735,39.2525
"http://dbpedia.org/resource/Community_College_of_Beaver_County",-80.306,40.655
"http://dbpedia.org/resource/Community_College_of_Philadelphia",-75.1663,39.9629
"http://dbpedia.org/resource/Complutense_University_of_Madrid",-3.72806,40.4492
"http://dbpedia.org/resource/Computer_Laboratory,_University_of_Cambridge",0.092022,52.2109
"http://dbpedia.org/resource/Comrat_State_University",28.6533,46.2997
"http://dbpedia.org/resource/Concordia_University",-73.578,45.497
"http://dbpedia.org/resource/Conestoga_College",-80.4114,43.3869
"http://dbpedia.org/resource/Confederation_College",-89.2667,48.4028
"http://dbpedia.org/resource/Connecticut_Center_for_Massage_Therapy",-72.7103,41.6851
"http://dbpedia.org/resource/Connecticut_College",-72.1047,41.3784
"http://dbpedia.org/resource/Connecticut_School_of_Broadcasting",-72.8076,41.7155
"http://dbpedia.org/resource/Connecticut_State_University_System",-72.7009,41.7701
"http://dbpedia.org/resource/Connors_State_College",-95.3203,35.4922
"http://dbpedia.org/resource/Conrad_Grebel_University_College",-80.5453,43.4664
"http://dbpedia.org/resource/Conservatoire_national_des_arts_et_métiers",2.35444,48.8669
"http://dbpedia.org/resource/Constans_Theatre",-82.3466,29.6461
"http://dbpedia.org/resource/Continental_Medical_College",74.3093,31.4489
"http://dbpedia.org/resource/Contra_Costa_College",-122.343,37.9669
"http://dbpedia.org/resource/Cookstown_High_School",-6.737,54.643
"http://dbpedia.org/resource/Cooper_Medical_School_of_Rowan_University",-75.1194,39.9407
"http://dbpedia.org/resource/Cooper_Union",-73.9906,40.7293
"http://dbpedia.org/resource/Coorg_Institute_of_Dental_Sciences",75.8113,12.2057
"http://dbpedia.org/resource/Copenhagen_Business_School",12.5297,55.6816
"http://dbpedia.org/resource/Copenhagen_Hospitality_College",12.5217,55.6629
"http://dbpedia.org/resource/Copenhagen_Institute_of_Interaction_Design",12.5932,55.6825
"http://dbpedia.org/resource/Copiah-Lincoln_Community_College",-90.4,31.6928
"http://dbpedia.org/resource/Copperbelt_University",28.2403,-12.8056
"http://dbpedia.org/resource/Cor_Jesu_College",125.354,6.75222
"http://dbpedia.org/resource/Coral_Ridge_Baptist_University",-81.5044,30.2915
"http://dbpedia.org/resource/Corban_University",-122.959,44.8825
"http://dbpedia.org/resource/Corcoran_College_of_Art_and_Design",-77.0402,38.8958
"http://dbpedia.org/resource/Corinne_Goldsmith_Dickinson_Center_for_Multiple_Sclerosis",-73.9546,40.7891
"http://dbpedia.org/resource/Cork_College_of_Commerce",-8.46941,51.8957
"http://dbpedia.org/resource/Cornell_Institute_for_Public_Affairs",-76.4783,42.4492
"http://dbpedia.org/resource/Cornell_Lab_of_Ornithology",-76.4511,42.48
"http://dbpedia.org/resource/Cornell_University",-76.4786,42.4485
"http://dbpedia.org/resource/Cornell_University_College_of_Arts_and_Sciences",-76.4836,42.4492
"http://dbpedia.org/resource/Cornell_University_College_of_Engineering",-76.4843,42.4447
"http://dbpedia.org/resource/Cornell_University_School_of_Hotel_Administration",-76.4816,42.4458
"http://dbpedia.org/resource/Cornell_University_School_of_Industrial_and_Labor_Relations",-76.4786,42.4485
"http://dbpedia.org/resource/Cornerstone_University",-85.5931,42.9794
"http://dbpedia.org/resource/Corpus_Christi_College_(Vancouver)",-123.25,49.2667
"http://dbpedia.org/resource/Corvinus_School_of_Management",19.0581,47.4861
"http://dbpedia.org/resource/Cossatot_Community_College",-94.3157,34.1711
"http://dbpedia.org/resource/Costa_Rica_Institute_of_Technology",-83.909,9.85456
"http://dbpedia.org/resource/Cosumnes_River_College",-121.423,38.4539
"http://dbpedia.org/resource/Cotabato_City_State_Polytechnic_College",124.245,7.212
"http://dbpedia.org/resource/Cotabato_Foundation_College_of_Science_and_Technology",124.244,7.21058
"http://dbpedia.org/resource/Cotton_College,_Guwahati",91.7444,26.1872
"http://dbpedia.org/resource/Cotton_College_State_University",91.7476,26.1868
"http://dbpedia.org/resource/Council_of_Christian_Hospitals",82.2547,17.1262
"http://dbpedia.org/resource/Courant_Institute_of_Mathematical_Sciences",-73.9955,40.7286
"http://dbpedia.org/resource/Cours_Florent",2.37333,48.8839
"http://dbpedia.org/resource/Courtauld_Institute_of_Art",-0.117222,51.5108
"http://dbpedia.org/resource/Covenant_Theological_Seminary",-90.4521,38.6437
"http://dbpedia.org/resource/Covenant_University",3.1574,6.6699
"http://dbpedia.org/resource/Coventry_School_of_Art_and_Design",-1.50306,52.407
"http://dbpedia.org/resource/Cowell_College",-122.054,36.9971
"http://dbpedia.org/resource/Cowley_Community_College",-97.0425,37.0608
"http://dbpedia.org/resource/Cox's_Bazar_Medical_College",92.0149,21.4206
"http://dbpedia.org/resource/Cox_School_of_Business",-96.7861,32.8464
"http://dbpedia.org/resource/Coyne_College",-87.6487,41.8875
"http://dbpedia.org/resource/Crafton_Hills_College",-117.101,34.0408
"http://dbpedia.org/resource/Crandall_University",-64.8619,46.1339
"http://dbpedia.org/resource/Crane_Theological_School",-71.1198,42.4069
"http://dbpedia.org/resource/Cranfield_School_of_Management",-0.629,52.074
"http://dbpedia.org/resource/Cranfield_University",-0.627778,52.0733
"http://dbpedia.org/resource/Cranston_High_School_East",-71.3942,41.7061
"http://dbpedia.org/resource/Creighton_University",-95.9461,41.2647
"http://dbpedia.org/resource/Creighton_University_School_of_Dentistry",-95.9478,41.2653
"http://dbpedia.org/resource/Creighton_University_School_of_Medicine",-95.9508,41.2664
"http://dbpedia.org/resource/Crescent_Convent_School",83.6826,25.433
"http://dbpedia.org/resource/Criswell_College",-96.777,32.793
"http://dbpedia.org/resource/Crossland_College",74.8426,12.8694
"http://dbpedia.org/resource/Crossroads_Bible_College",-86.0397,39.7797
"http://dbpedia.org/resource/Crossroads_College",-92.4781,43.9967
"http://dbpedia.org/resource/Crown_College,_University_of_California,_Santa_Cruz",-122.055,36.9999
"http://dbpedia.org/resource/Crown_College_(Minnesota)",-93.7423,44.8851
"http://dbpedia.org/resource/Cuba_Adventist_Seminary",82.3833,23.1333
"http://dbpedia.org/resource/Cuesta_College",-120.742,35.33
"http://dbpedia.org/resource/Culinard",-86.8182,33.4708
"http://dbpedia.org/resource/Cullen_College_of_Engineering",-95.341,29.723
"http://dbpedia.org/resource/Culture_Lab",-1.6142,54.9787
"http://dbpedia.org/resource/Culver–Stockton_College",-91.5309,40.1295
"http://dbpedia.org/resource/Cumbernauld_College",-3.98962,55.9452
"http://dbpedia.org/resource/Cumhuriyet_University",37.0296,39.7076
"http://dbpedia.org/resource/Cumming_School_of_Medicine",-114.134,51.064
"http://dbpedia.org/resource/Curry_College",-71.1136,42.2352
"http://dbpedia.org/resource/Curtin_Singapore",103.854,1.327
"http://dbpedia.org/resource/Curtin_University",115.894,-32.0047
"http://dbpedia.org/resource/Curtin_University_Sarawak",114.017,4.51167
"http://dbpedia.org/resource/Curtis_Institute_of_Music",-75.1706,39.9488
"http://dbpedia.org/resource/Curtis_M._Phillips_Center_for_the_Performing_Arts",-82.3642,29.6376
"http://dbpedia.org/resource/Cuttington_University",-9.55417,7.04
"http://dbpedia.org/resource/Cuyamaca_College",-116.94,32.7445
"http://dbpedia.org/resource/Cypress_College",-118.025,33.8285
"http://dbpedia.org/resource/Cyprus_College_of_Art",-63.574,44.6494
"http://dbpedia.org/resource/Cyprus_Police_Academy",33.3791,35.1453
"http://dbpedia.org/resource/Cyprus_University_of_Technology",33.0442,34.6767
"http://dbpedia.org/resource/Czech_College",14.4548,50.0857
"http://dbpedia.org/resource/Czech_Technical_University_in_Prague",14.3885,50.1022
"http://dbpedia.org/resource/Czech_University_of_Life_Sciences_Prague",14.3708,50.1359
"http://dbpedia.org/resource/Częstochowa_University_of_Technology",19.1117,50.8211
"http://dbpedia.org/resource/Cégep_André-Laurendeau",-73.6056,45.4364
"http://dbpedia.org/resource/Cégep_Beauce-Appalaches",-70.6695,46.1255
"http://dbpedia.org/resource/Cégep_Limoilou",-71.228,46.83
"http://dbpedia.org/resource/Cégep_de_Baie-Comeau",-68.2592,49.1875
"http://dbpedia.org/resource/Cégep_de_Chicoutimi",-71.052,48.4243
"http://dbpedia.org/resource/Cégep_de_Drummondville",-72.5067,45.8746
"http://dbpedia.org/resource/Cégep_de_Granby",-72.73,45.3992
"http://dbpedia.org/resource/Cégep_de_Jonquière",-71.2478,48.4059
"http://dbpedia.org/resource/Cégep_de_La_Pocatière",-70.0408,47.3675
"http://dbpedia.org/resource/Cégep_de_Lévis-Lauzon",-71.1524,46.8161
"http://dbpedia.org/resource/Cégep_de_Matane",-67.4974,48.8409
"http://dbpedia.org/resource/Cégep_de_Rimouski",-68.5219,48.4503
"http://dbpedia.org/resource/Cégep_de_Saint-Félicien",-72.4567,48.6486
"http://dbpedia.org/resource/Cégep_de_Saint-Hyacinthe",-72.975,45.6175
"http://dbpedia.org/resource/Cégep_de_Saint-Jean-sur-Richelieu",-73.2668,45.2978
"http://dbpedia.org/resource/Cégep_de_Saint-Jérôme",-74.0012,45.7785
"http://dbpedia.org/resource/Cégep_de_Saint-Laurent",-73.6722,45.5122
"http://dbpedia.org/resource/Cégep_de_Sherbrooke",-71.885,45.41
"http://dbpedia.org/resource/Cégep_de_Sorel-Tracy",-73.1493,46.0147
"http://dbpedia.org/resource/Cégep_de_Victoriaville",-71.9449,46.0601
"http://dbpedia.org/resource/Cégep_de_l'Abitibi-Témiscamingue",-79.008,48.2276
"http://dbpedia.org/resource/Cégep_de_l'Outaouais",-75.7666,45.4577
"http://dbpedia.org/resource/Cégep_du_Vieux_Montréal",-73.5664,45.5144
"http://dbpedia.org/resource/Cégep_à_distance",-73.5817,45.5572
"http://dbpedia.org/resource/D.A.V._College_Lucknow",80.9159,26.8363
"http://dbpedia.org/resource/D.C._College,_Hajipur",42.0,25.0
"http://dbpedia.org/resource/DAV_Public_School,_Midnapore",87.3052,22.4107
"http://dbpedia.org/resource/DAV_Public_School_Nerul",73.0151,19.013
"http://dbpedia.org/resource/DCT_University_Center_–_Switzerland",8.4834,47.0108
"http://dbpedia.org/resource/DHA_Suffa_University",67.0796,24.8147
"http://dbpedia.org/resource/DHBW_Mosbach",9.15131,49.3542
"http://dbpedia.org/resource/DIT_Faculty_of_Science",-6.26845,53.3374
"http://dbpedia.org/resource/DIT_School_of_Culinary_Arts_and_Food_Technology",-6.25954,53.3522
"http://dbpedia.org/resource/DIT_University",78.0753,30.3992
"http://dbpedia.org/resource/Daanish_Schools",73.0334,33.7211
"http://dbpedia.org/resource/Daedeok_Science_Town",127.394,36.378
"http://dbpedia.org/resource/Daejeon_Health_Sciences_College",127.455,36.35
"http://dbpedia.org/resource/Daejeon_University",127.46,36.336
"http://dbpedia.org/resource/Daejin_University",127.032,37.5892
"http://dbpedia.org/resource/Daemen_College",-78.7888,42.9654
"http://dbpedia.org/resource/Daffodil_International_University",90.3776,23.7529
"http://dbpedia.org/resource/Dagon_University",96.2122,16.9131
"http://dbpedia.org/resource/Dahan_Institute_of_Technology",121.608,24.039
"http://dbpedia.org/resource/Daido_University",136.906,35.0784
"http://dbpedia.org/resource/Daiichi_Junior_College_of_Infant_Education",130.768,31.7482
"http://dbpedia.org/resource/Dakota_County_Technical_College",-93.0778,44.7375
"http://dbpedia.org/resource/Dakota_State_University",-97.1128,44.0123
"http://dbpedia.org/resource/Dalanj_University",29.663,12.0605
"http://dbpedia.org/resource/Dalarna_University_College",15.6532,60.6141
"http://dbpedia.org/resource/Dalhousie_Corporate_Residency_MBA",-63.5917,44.6369
"http://dbpedia.org/resource/Dalhousie_University",-63.5917,44.6369
"http://dbpedia.org/resource/Dalhousie_University_Faculty_of_Agriculture",-63.2572,45.3708
"http://dbpedia.org/resource/Dalhousie_University_Faculty_of_Computer_Science",-63.5869,44.6381
"http://dbpedia.org/resource/Dalhousie_University_Faculty_of_Engineering",-63.5728,44.6425
"http://dbpedia.org/resource/Dalian_Maritime_University",121.526,38.8706
"http://dbpedia.org/resource/Dalian_Nationalities_University",121.771,39.0464
"http://dbpedia.org/resource/Dalian_University",121.817,39.0994
"http://dbpedia.org/resource/Dalian_University_of_Technology",121.534,38.8744
"http://dbpedia.org/resource/Damanhour_University",30.4594,31.0372
"http://dbpedia.org/resource/Damascus_University",36.2914,33.5114
"http://dbpedia.org/resource/Damascus_University_Faculty_of_Informatics",36.2825,33.5106
"http://dbpedia.org/resource/Damascus_University_Faculty_of_Medicine",36.2669,33.5069
"http://dbpedia.org/resource/Damghan_University",54.3189,36.1708
"http://dbpedia.org/resource/Damietta_University",31.8321,31.234
"http://dbpedia.org/resource/Dammam_Community_College",50.1208,26.3953
"http://dbpedia.org/resource/Damodaram_Sanjivayya_National_Law_University",83.3385,17.7374
"http://dbpedia.org/resource/Dan_Academic_Center",34.8566,32.0888
"http://dbpedia.org/resource/Danbury_Local_School_District",-82.75,41.5333
"http://dbpedia.org/resource/Daniel_Alcides_Carrión_National_University",-76.2525,-10.6686
"http://dbpedia.org/resource/Daniel_B._Warnell_School_of_Forestry_and_Natural_Resources",-83.3744,33.944
"http://dbpedia.org/resource/Daniel_Payne_College",-86.7903,33.5167
"http://dbpedia.org/resource/Danish_School_of_Media_and_Journalism",10.1878,56.1859
